id_projeto,titulo,situacao,unidade_lista,sigla_unidade_lista,score_bm25,score_dense,score_rrf
4910,"GIRLS - Gênero, Inclusão, Resiliência e Liderança em STEM",Ativo,Departamento de Informática,DI/CT,39.679484219608156,0.89779603,0.03047794966520434
2877,Combate à violência obstétrica por meio do empoderamento feminino,Suspenso,Departamento de Farmácia e Nutrição,DFN/CCENS,48.95075677994699,0.87116873,0.030117753623188408
2927,Inclusão e Permanência de Meninas na Engenharia - uma iniciativa do PET Elétrica,Concluído,Departamento de Engenharia Elétrica,DEE/CT,45.604296288380205,0.8712995,0.029857397504456328
4749,Meninas na Engenharia: Explorando a Ciência e Inspirando as Líderes do Amanhã,Ativo,Departamento de Engenharia Civil,DEC/CT,37.36245403533028,0.8909321,0.02946236559139785
3311,Projeto de Extensão CODEGATAS,Ativo,Departamento de Computação,DC/CCENS,38.82493386990847,0.8756847,0.0293236301369863
5412,Festival Feminista de Mulheres Estudantes da UFES,Aguardando envio de relatório,Pró-Reitoria de Extensão,PROEX,53.96898826767555,0.8601122,0.026984126984126985
2257,Diálogos sobre o feminino,Inadimplente,Departamento de Biologia,DB/CCENS,54.225482698505495,0.8576398,0.025837770122142185
2460,I CONGRESSO ESPÍRITO SANTENCE DE DIVERSIDADE DE GÊNERO,Concluído,Departamento de Ginecologia e Obstetricia,DGO/CCS,36.17941569920228,0.86384875,0.025503573749187783
3836,MulherES na Computação,Concluído,Departamento de Informática,DI/CT,45.39385007504638,0.85897094,0.02512945476698142
597,AMBULATÓRIO MULTIDISCIPLINAR DE DIVERSIDADE DE GÊNERO,Ativo,Departamento de Ginecologia e Obstetricia,DGO/CCS,40.65938884999413,0.85965735,0.02501906941266209
1418,FormAÇÕES Afirmativas: “Atuação na Universidade na perspectiva das Ações Afirmativas”,Inadimplente,Diretoria de Ações Afirmativas e Diversidade,DAAD/PROAECI,24.725755611505758,0.8768027,0.02488202488202488
4925,"SEMINÁRIO  ""GÊNERO, SEXUALIDADE(S) E OUTROS MARCADORES DA DIFERENÇA: O QUE PODE UM CORPO QUANDO FRACASSA?""",Concluído,Departamento de Teorias de Ensino e Práticas Educacionais,DTEPE/CE,28.687726846419192,0.86580044,0.02362531085935341
4572,Formação em saúde e integração ensino-serviço-comunidade sob a perspectiva das políticas públicas de diversidade e equidade do Sistema Único de Saúde.,Aguardando envio de relatório,Departamento de Fonoaudiologia,DF/CCS,29.01430785223213,0.86298364,0.022774327122153208
1487,A Auto organização de Trabalhadoras Rurais na Construção de Novas Relações Sociais de Gênero e de Produção no Campo,Ativo,Departamento de Economia,DE/CCJE,28.40073491465694,0.8637822,0.02261178861788618
4313,Empoderando mulheres: defesa pessoal para mulheres através do jiu-jítsu,Aguardando envio de relatório,Departamento de Biologia,DB/CCENS,19.793093921716864,0.8755858,0.02218733647305076
4632,Núcleo Impulsor de Políticas para Mulheres da Universidade Federal do Espírito Santo - “Mulheres na Ufes”,Ativo,Vice-Reitoria,VR,31.998043438511953,0.85892284,0.021764705882352943
5313,Empreendedorismo Feminino Rural,Ativo,Departamento de Engenharia Mecânica,DEM/CT,32.2067078797153,0.8576352,0.02152014652014652
4506,Copa Let it Go - Festival infanto-juvenil de Futsal Feminino,Concluído,Departamento de Desportos,DD/CEFD,39.46754073178234,0.85475534,0.021296296296296296
4471,AdaptELAS,Concluído,Coordenação do Curso de Ciência da Computação,CCCC/CEUNES,22.128462731796663,0.8659792,0.021269841269841272
1327,Saúde da Mulher - CEPAS,Inadimplente,Departamento de Medicina Social,DMS/CCS,22.565954064661405,0.86575335,0.021084975630430176
621,Consumo sustentável de energia em ambientes escolares: iniciativas femininas,Concluído,Departamento de Engenharia Elétrica,DEE/CT,34.41448307206694,0.85608864,0.02106158919263908
4346,VI FEIRA DE CIÊNCIAS GÊNIOS DE MULTIGÊNEROS +CULTURA +ARTE,Relatório aguardando aprovação,Departamento de Ciências Biológicas,DCB/CCHN,19.810858491555063,0.8690954,0.020933822110746673
2774,ProgramaKids: Apresentando a programação para as crianças,Aguardando envio de relatório,Departamento de Informática,DI/CT,17.827341891277694,0.8720427,0.020639658848614073
3677,Engênero IV Encontr Internacional Estudos de Gênero Violência Política ou Política de Violência? Entraves à Participação Feminina nos Espaços de Poder,Inadimplente,Departamento de História,DH/CCHN,24.701319666619668,0.86248666,0.020422824302134646
4774,I Colóquio mulheres da Segurança Pública,Concluído,Coordenação do Curso de Educação Física (Bacharelado),CCEFB/CEFD,28.24383115224002,0.85872823,0.020113199919142913
5252,AdaptELAS 2025,Inadimplente,Coordenação do Curso de Ciência da Computação,CCCC/CEUNES,22.1090516551509,0.8631566,0.019922208519115834
4895,Conexões Nós com Elas - Trocas entre projetos socioesportivos voltados para a inclusão de meninas,Concluído,Departamento de Desportos,DD/CEFD,30.082804547735748,0.8562849,0.019910644910644912
3892,I Fórum EVA HORIZONTES de  apoio ao empreendedorismo e desenvolvimento pessoal para mulheres,Concluído,Departamento de Engenharia de Produção,DEP/CT,25.499489947469858,0.85926914,0.01976246105919003
4952,Projeto HEMOELAS – Por um Ciclo com Saúde,Ativo,Setor de Cuidados Especializados,STESP/DGC/GAS/SUP/HUCAM,23.081610599503122,0.86104983,0.019569288389513106
4945,Fomentando espaços seguros nas escolas públicas da rede estadual de ensino da Grande Vitória,Aguardando envio de relatório,Departamento de Desportos,DD/CEFD,26.99621945857714,0.8573545,0.019334952363160844
146,Psicanálise e contemporaneidade - Subversão das identidades de gênero,Concluído,Coordenação de Núcleo de Psicologia Aplicada,CNPA/CCHN,46.43066404254755,0.8484421,0.019230769230769232
1448,Vozes Femininas na América Latina,Concluído,Departamento de Linguas e Letras,DLL/CCHN,58.264115805874525,0.8450958,0.019038945268453466
4114,ensinaR 2.0,Ativo,Departamento de Estatística,DE/CCE,16.308530714130193,0.8675251,0.01888888888888889
287,Sorriso do Futuro ,Ativo,Departamento de Saúde Coletiva,DSC/CCS,27.267024594703997,0.8561179,0.01847457627118644
4134,1o Simpósio Capixaba de Saúde da população Negra,Inadimplente,Departamento de Fonoaudiologia,DF/CCS,14.583676715968675,0.86967283,0.01822272215973003
3592,Festival infantil de Futsal Feminino,Inadimplente,Departamento de Desportos,DD/CEFD,38.627032800703844,0.84958255,0.01795795795795796
5327,"Women in Algebraic and Geometric Topology, Dynamical Systems and Evolution Algebras",Aguardando envio de relatório,Departamento de Matemática,DM/CCE,27.75544280172428,0.8552608,0.017956019617149183
2784,Introdução às discussões sobre esporte e gênero,Aguardando envio de relatório,Departamento de Desportos,DD/CEFD,29.75399779724086,0.85320616,0.017733627667402503
619,Clínica Bicha,Concluído,Departamento de Psicologia,DP/CCHN,23.25872493994258,0.85671496,0.01748358528019545
564,Cuidado Integral à Mulher e à Criança,Ativo,Departamento de Enfermagem,DE/CCS,25.192723137363945,0.85551536,0.01711081986311344
214,Projeto AMAMENTA-2016-2017,Ativo,Departamento de Enfermagem,DE/CCS,23.760609486277836,0.8560275,0.017028985507246377
5431,I Seminário de Educação Linguística com Crianças e Mulheres na Ciência (ELIC-MC),Aguardando envio de relatório,Departamento de Línguas Estrangeiras,DLE/CCHN,12.952670538835548,0.86673504,0.01675673411252147
1447,Curso de Formação Política “Feminismo: vertentes e prática política”,Concluído,Assessoria de Gestão,AG/CCHN,33.35510472553245,0.84927386,0.016684100418410043
2755,"Seminário SOMOS TODAS TEREZAS – GÊNERO, RAÇA, ARTE, CULTURA, INTERSECCIONALIDADE, RELIGIOSIDADE E AÇÕES POLÍTICAS ENTRE AS MULHERES NEGRAS",Concluído,"Departamento de Linguagens, Cultura e Educação",DLCE/CE,34.76130289532291,0.8483902,0.016622794189334114
4474,TRANSEUNTES 2024,Concluído,"Departamento de Linguagens, Cultura e Educação",DLCE/CE,35.181029087925324,0.8476111,0.016483516483516484
4967,"Evento de Extensão: SEMINÁRIO INTERNACIONAL INFÂNCIAS, MULHERES EM DIFERENTES TERRITÓRIOS E CULTURAS: CONSTRUINDO O “BEM VIVER” ",Inadimplente,Departamento de Teorias de Ensino e Práticas Educacionais,DTEPE/CE,20.65022141785428,0.8567528,0.01642068873819971
5393,Núcleo Economia por Mulheres,Ativo,Departamento de Economia,DE/CCJE,32.85353367397766,0.8492578,0.01636178861788618
4549,"Terapêuticas não farmacológicas para redução dos sintomas vaso motores e ansiedade,  e melhora do sono  em mulheres na menopausa.",Inadimplente,Departamento de Ciências Fisiológicas,DCFI/CCS,21.126845808866534,0.8564455,0.016234616391725583
535,Futsal Feminino Universitário,Aguardando envio de relatório,Departamento de Desportos,DD/CEFD,25.06868235749351,0.85394925,0.016233766233766232
1162,EnsinaR,Concluído,Departamento de Estatística,DE/CCE,15.009452648764718,0.86250913,0.015956911305748514
4383,Clube cientifico 2024 - Prática Baseada em Evidência no manejo de feridas de difícil cicatrização ,Concluído,Departamento de Enfermagem,DE/CCS,8.37342829895934,0.8738312,0.015941404566996983
4950,Copa Let it Go - Festival infanto-juvenil de Futsal Feminino - Quarta edição,Concluído,Departamento de Desportos,DD/CEFD,43.44492868457773,0.83758575,0.015863289760348585
2334,"Curso de Formação Política ""Feminismo: vertentes e prática política"" - 2ª edição.",Concluído,Secretaria,SEC/CCHN,33.28948999467506,0.8474809,0.015793954874414644
5054,Corre com elas: clube de corrida de rua feminino na UFES,Aguardando envio de relatório,Departamento de Desportos,DD/CEFD,39.688882893985685,0.83970225,0.01573709309558366
2353,"EVA - Expandindo Vidas, Ampliando horizontes",Ativo,Departamento de Engenharia de Produção,DEP/CT,12.63997577197679,0.8638665,0.015365329512893983
482,Promoção da Saúde de Mulheres Dependentes Químicas Institucionalizadas,Ativo,Departamento de Farmácia e Nutrição,DFN/CCENS,18.865892206202375,0.85666823,0.015338827838827838
950,Laboratório de Pesquisa sobre Violência contra a Mulher no Espírito Santo.,Ativo,Departamento de Filosofia,DF/CCHN,29.544279039055986,0.84940124,0.015244330137947161
4571,A CIRANDA DA LEdoC: TERRITÓRIOS DE PERMANÊNCIA DE MULHERES MÃES ESTUDANTES NO ENSINO SUPERIOR E DE CUIDADO E EDUCAÇÃO DAS CRIANÇAS DO CAMPO ,Ativo,Departamento de Teorias de Ensino e Práticas Educacionais,DTEPE/CE,14.826721073876293,0.8600986,0.015087371644748694
965,Handebol Feminino na UFES,Inadimplente,Departamento de Desportos,DD/CEFD,31.76318930381647,0.84737754,0.015006285355122564
641,"Núcleo de Estudos sobre Violência, Segurança Pública e Direitos Humanos (NEVI-UFES) - 10621",Ativo,Departamento de Serviço Social,DSS/CCJE,27.477000487395195,0.8506661,0.015002970885323827
4883,Sífilis em gestate e sífilis congênita,Concluído,Departamento de Ciências da Saúde,DCS/CEUNES,30.362182644398512,0.84729564,0.014849957571549796
366,Projeto Mãe Adolescente,Aguardando envio de relatório,Pró-Reitoria de Extensão,PROEX,28.466394309101936,0.849369,0.014763603925066905
1329, O FUTEBOL É DELAS: CARAVANAS DE PROMOÇÃO DO FUTSAL INFANTO-JUVENIL PARA MENINAS NA GRANDE VITÓRIA,Inadimplente,Departamento de Desportos,DD/CEFD,32.61987478110897,0.8452241,0.01474361056084175
183,"""Bebê a bordo"": ações educativas durante a gestação",Concluído,Departamento de Ciências da Saúde,DCS/CEUNES,24.42265683238808,0.8516655,0.014467535050213781
5300,Clube cientifico 4.0 up -2026 - Prática Baseada em Evidência na Prevenção e Tratamento de Lesões de Pele,Ativo,Departamento de Enfermagem,DE/CCS,8.168719923639445,0.8665469,0.014254803357842648
4454,REDE FORDAN: FORMAÇÃO DE REDES DE APOIO PARA ACOLHIMENTO ÀS VÍTIMAS E ENCAMINHAMENTO DAS VIOLÊNCIAS ,Ativo,Departamento de Ginástica,DG/CEFD,18.64055064689166,0.855301,0.01410180817610063
5322,"COLÔNIA DE FÉRIAS DA UFES “Proposta institucional de cuidado, cultura e permanência estudantil”",Ativo,Colégio de Aplicação Criarte,CAP/CE,26.39342534409055,0.8495609,0.014001349527665317
4870,Prevenção das violências contra as mulheres na formação docente,Ativo,Departamento de Teorias de Ensino e Práticas Educacionais,DTEPE/CE,23.188103139825625,0.85165143,0.013989953523308764
2582,Clínica Transdisciplinar das Violações de Direitos Humanos em Diversidade Sexual e de Gênero: Intervenções Psicológicas com a Defensoria Pública/ES,Inadimplente,Departamento de Psicologia,DP/CCHN,22.417649044662415,0.8518153,0.013910428121622256
684,"Caravana Itinerante de Ciências, Tecnologia e Inovação para o Estado do Espírito Santo (CICTIES) - 11329",Inadimplente,Departamento de Física,DFis/CCE,6.700770215073083,0.86580807,0.01355159552424368
3943,Promoção à Infância e Adolescência Saudável (PIAS),Ativo,Departamento de Enfermagem,DE/CCS,12.411818379922217,0.8600064,0.013477483812369987
4737,Clube cientifico 3.0 Pro-2025 - Prática Baseada em Evidência na Prevenção e Tratamento de Lesões de Pele,Concluído,Departamento de Enfermagem,DE/CCS,8.290441151483304,0.86567914,0.013431025375149178
3881,Ballroom na Ufes,Aguardando envio de relatório,Departamento de Ginástica,DG/CEFD,20.563354823846122,0.85246223,0.01332921392946992
3008,IMPLEMENTAÇÃO DA DIVULGAÇÃO CIENTÍFICA DO NÚCLEO DE GENÉTICA HUMANA E MOLECULAR (NGHM) DA UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,Ativo,Departamento de Ciências Biológicas,DCB/CCHN,10.847030394667547,0.8620324,0.013218923933209647
5139,Projetar-se!,Ativo,Departamento de Ciências Sociais,DCS/CCHN,13.317756152902088,0.85889095,0.013158319089237914
2647,“Pode desenhar!” Recontando as ciências por meio das artes. ,Inadimplente,Departamento de Química e Física,DQF/CCENS,9.80795972189687,0.8626377,0.013127103702516428
3735,Curso de Assistência à Mulher durante a gestação e puerpério: Atuação dos Agentes Comunitários de Saúde ,Relatório aguardando aprovação,Departamento de Enfermagem,DE/CCS,29.972463908068463,0.8406549,0.01286994198428435
4362,Ciclo de debates: O Desenvolvimento do futebol de mulheres no Brasil,Concluído,Departamento de Desportos,DD/CEFD,29.010436738376622,0.8428666,0.012836021505376344
976,O FUTEBOL DE MULHERES NO BRASIL: PERSPECTIVAS E DESAFIOS PARA AS POLÍTICAS PÚBLICAS ,Concluído,Departamento de Desportos,DD/CEFD,25.295803754656745,0.8474016,0.01267222854253571
3271,A CIRANDA INFANTIL: ESPAÇO DE PERMANÊNCIA DE LICENCIANDAS E LICENCIANDOS CAMPESINAS E CAMPESINOS NO CURSO DE LICENCIATURA EM EDUCAÇÃO DO CAMPO,Concluído,Departamento de Teorias de Ensino e Práticas Educacionais,DTEPE/CE,16.007728452412028,0.8549349,0.012373165924520037
5052,APAC F e CRS: Leitura e Escrita da Liberdade 2025-2027,Ativo,Pró-Reitoria de Extensão,PROEX,14.858198793932369,0.855818,0.01231194764892397
4363,Estratégia de busca ativa para eliminação da infecção materno-fetal por Treponema pallidum em municípios selecionados do estado do Espírito Santo,Aguardando envio de relatório,Coordenação do Programa de Pós-Graduação em Doenças Infecciosas,PPGDI/CCS,26.69291887424589,0.8443607,0.012231106034646867
5107,Núcleo de Estudos da Criança e do Adolescente - NECA,Ativo,Coordenação do Curso de Serviço Social,CCSS/CCJE,21.5361214720502,0.849867,0.012121212121212121
4781,"Formação de Agentes de Promoção da Saúde, Ciência, Cultura e Cidadania nas Escolas e Planejamento Participativo em Saúde/Educação",Ativo,Departamento de Saúde Coletiva,DSC/CCS,9.393102987144074,0.8600881,0.012113346311918667
3276,LAB AUDIOVISUAL CINEMARIAS,Aguardando envio de relatório,Coordenação do Curso de  Comunicação Social - Cinema e Audiovisual,CCCSCA/CAr,21.829465901024015,0.84945744,0.012104345493562232
3840,UFES de Portas Abertas,Ativo,Departamento de Ciências Biológicas,DCB/CCHN,14.889136911123543,0.8555095,0.012093425030731918
4148,Partejando - ação de cuidar,Inadimplente,Departamento de Enfermagem,DE/CCS,23.743863686763156,0.84739566,0.012022050199390101
1766,O esporte é delas: abordagens sobre o ensino dos esportes coletivos,Concluído,Departamento de Desportos,DD/CEFD,26.030510876519198,0.84472805,0.011946525078221295
170,FORDAN: Cultura no enfrentamento ás violências ,Ativo,Departamento de Ginástica,DG/CEFD,19.08297345216152,0.85097176,0.011750721684496519
1392,Abordagem fisioterapêutica na saúde da mulher,Ativo,Departamento de Educação Integrada em Saúde,DEIS/CCS,26.254790898882344,0.8428812,0.011611492196043346
3366,"Gemoa-Opressões de classe, raça e sexo.",Concluído,Departamento de Filosofia,DF/CCHN,11.064790507462945,0.8575268,0.01148844606604921
822,"Território de re-existência: diálogos entre psicologia, formação e teatro na política da juventude",Concluído,Departamento de Psicologia,DP/CCHN,26.452570261692287,0.8410179,0.011409418136186513
3854,"VI SIMPÓSIO DE DIVERSIDADE ÉTNICO-RACIAL: POLÍTICAS AFIRMATIVAS, FORMAÇÃO DE PROFESSORES(AS) E PRÁTICAS EDUCATIVAS",Concluído,Departamento de Medicina Veterinária,DMV/CCAE,15.406897789332788,0.8534255,0.011365051687632334
4828,Vamos falar de saúde sexual?,Ativo,Departamento de Farmácia e Nutrição,DFN/CCENS,7.87401594632269,0.8599512,0.011335647942075432
5381,"I Simpósio em Nutrição e Saúde da Mulher, Criança e Adolescente",Aguardando envio de relatório,Departamento de Nutrição,DN,19.902632103323107,0.8495266,0.011273448773448772
234,Bebê que mama: orientações e cuidados em amamentação,Inadimplente,Departamento de Ciências da Saúde,DCS/CEUNES,19.952399159032858,0.8493366,0.011261662803827182
4480,"VII Símpósio de Diversidade Étnico-Racial: Políticas Afirmativas, Formação de Professores e Práticas Educativas",Concluído,Departamento de Química e Física,DQF/CCENS,15.37106517760953,0.8532798,0.011232876712328768
165,Supervisão clínico-institucional em atenção psicossocial,Concluído,Departamento de Psicologia,DP/CCHN,18.683216088905002,0.8505648,0.011160031798446768
735,"Gestalt-Terapia, escuta e acolhimento psicológico de grupos",Concluído,Departamento de Psicologia,DP/CCHN,16.34114716913074,0.85238355,0.011111111111111112
4131,maTErnAr: GRUPO DE APOIO PARA CUIDADORAS DE CRIANÇAS COM DIAGNÓSTICO DE TRANSTORNO DO ESPECTRO AUTISTA,Ativo,Departamento de Terapia Ocupacional,DTO/CCS,19.82931908760986,0.84929717,0.011098232396406837
5142,Educação e Conscientização em Embriologia,Concluído,Departamento de Ciências da Saúde,DCS/CEUNES,8.426851622425817,0.85892427,0.010902292152292154
3762,Atividades Acadêmicas Científicas e Culturais no curso de Licenciatura em Física de Alegre,Ativo,Coordenação do Curso de Física (Licenciatura),CCFL/CCENS,6.836019975591343,0.8590372,0.010715287282711972
2912,GEPSs - Grupo de estudos e pesquisas em sexualidades,Ativo,Departamento de Teorias de Ensino e Práticas Educacionais,DTEPE/CE,19.0680777193894,0.8492308,0.01071117877337973
4170,"Pesquisa, ensino e extensão sobre violências: aproximando a academia, comunidade e profissionais por meio da mídia social""",Ativo,Departamento de Enfermagem,DE/CCS,13.97962224525269,0.85391855,0.010663627152988854
5192,ESTE É O NOSSO PATRIMÔNIO: Ações Educativas sobre o Patrimônio Cultural no Sítio Histórico  de São Mateus/ES,Ativo,Departamento de Arquivologia,DAr/CCJE,23.66537841339466,0.84265774,0.01060886421711164
4516,Treinamento de Futsal/Fut7 para Mulheres Adultas,Ativo,Departamento de Desportos,DD/CEFD,20.74763317400546,0.8468228,0.010558069381598794
1846,Doença falciforme: avanços e desafios na rede de atenção à saúde,Concluído,Departamento de Enfermagem,DE/CCS,13.646739227083486,0.85352844,0.010357413727720895
1739,"Educação, Subjetividades, Gênero e Sexualidades",Concluído,Departamento de Psicologia,DP/CCHN,17.94357157466992,0.84993446,0.01034655686647135
4902,AS CONTRIBUIÇÕES DA DIÁSPORA AFRICANA PARA A LEI 10.639/2003: DIÁLOGOS ENTRE BRASIL E MOÇAMBIQUE,Concluído,Departamento de Teorias de Ensino e Práticas Educacionais,DTEPE/CE,17.02917472735254,0.8506411,0.010342529654804745
3048,Gamificação e Tecnologia: um desafio no ensino dos conhecimentos em Saúde,Ativo,Departamento de Desportos,DD/CEFD,8.73459925017681,0.857163,0.010273438177310006
2812,Desenho de serviço de marcas e mídias ,Concluído,Departamento de Engenharia de Produção,DEP/CT,15.138431634921266,0.85182273,0.010258397932816538
298,"CONVERSAR E TENSIONAR NA FORMAÇÃO (DES)CONTINUADA, INVENTIVA/INCLUSIVA: CARTOGRAFIA DOS PROCESSOS FORMATIVOS JUNTO A EDUCADORES DA EJA E DA ED. ESPECIAL.",Aguardando envio de relatório,Departamento de Psicologia,DP/CCHN,21.734068783539055,0.8445774,0.01022107378696526
3259,V Simpósio de Diversidade Étnico-Racial: políticas afirmativas e práticas educativas,Concluído,"Coordenação do Programa de Pós-Graduação em Ensino, Educação Básica e Formação de Professores",PPGEEDUC/CCENS,15.140582184242758,0.85162395,0.010019841269841269
2315,PROGRAMA ACADEMIA & FUTEBOL: CENTROS DE DESENVOLVIMENTO DO FUTEBOL E DEFESA DOS DIREITOS DO TORCEDOR,Inadimplente,Departamento de Desportos,DD/CEFD,23.8846051890671,0.83792055,0.009970970591947494
166,LUDBIO: produção de materiais didático-lúdicos para o ensino de Ciências e Biologia,Concluído,Departamento de Ciências Biológicas,DCB/CCHN,7.597901710331476,0.85714585,0.009914567254016795
2432,Como construir uma Esfera Pública: debates sobre Arte em suas discursividades e imagens ,Aguardando envio de relatório,Departamento de Artes Visuais,DAV/CAr,21.285781350521706,0.8441913,0.009899749373433584
4713,No rastro das tartarugas: uma jornada itinerante e inclusiva pela vida marinha,Ativo,Departamento de Ciências Biológicas,DCB/CCHN,8.997762471705855,0.8564129,0.009777903256164126
1872,MEIQUE - Mulheres Empreendedoras Individuais do Querosene,Concluído,Departamento de Engenharia Química,DEQ,16.3639944491894,0.85018826,0.009749039328241376
3155,Feminismo marxista e a crise da reprodução social no Brasil,Concluído,Departamento de Ciências Sociais,DCS/CCHN,18.341827371831137,0.8480267,0.009720749381406858
1264,Ensino de Ciências em Rede: Pensar e Fazer na Escola,Suspenso,Departamento de Ciências Biológicas,DCB/CCHN,7.385798356581583,0.8567175,0.009644312522010364
295,"Laboratório de Ensino, Pesquisa e Extensão em Saúde Coletiva, Direitos Humanos e Comunicação Humana PRISMA",Ativo,Departamento de Fonoaudiologia,DF/CCS,16.115752114003453,0.8502225,0.00962094405513541
4306,BENZEDEIRAS E REZADEIRAS CAPIXABAS: ENTRE SABERES E FAZERES NARRADOS E COMPARTILHADOS,Ativo,"Departamento de Educação, Política e Sociedade",DEPS/CE,13.046065896579227,0.8530024,0.009579926246592914
3873,Envelhecer com Saúde,Concluído,Departamento de Fonoaudiologia,DF/CCS,8.46368305867595,0.85629976,0.009430406254362696
2461,A Matemática a serviço da Bioeconomia para um desenvolvimento sustentável,Concluído,Departamento de Matemática,DM/CCE,10.818647277308127,0.85500634,0.009403911140657027
5085,Conectando Saberes: Inclusão Digital como Ferramenta de Garantia de Direitos Fundamentais para Jovens e Adultos,Ativo,Departamento de Direito,DD/CCJE,17.04772792062014,0.84841233,0.009325923119026568
821,5 Encontros Preparatórios para o 13o LEPSI,Concluído,Departamento de Psicologia,DP/CCHN,19.019345823962613,0.8454312,0.009271284271284272
1639,"VIDA COTIDIANA, SOBREVIVÊNCIA E ASSISTÊNCIA SOCIAL DIÁLOGOS SOBRE O FENÔMENO DA POPULAÇÃO EM SITUAÇÃO DE RUA NA CIDADE DE VITÓRIA - 12572",Concluído,Colegiado do Curso de Geografia,CCG/CCHN,6.954806417676686,0.85662144,0.009270255881400293
541,CUIDARTECH: LABORATÓRIO DE TECNOLOGIAS DE ENFERMAGEM - 10316,Ativo,Departamento de Enfermagem,DE/CCS,8.869598437173964,0.8559532,0.009268478874174384
5284,ParticipAção: Estratégias de Formação Interprofissional e  Popular em Saúde no SUS ,Ativo,Coordenação do Curso de Fonoaudiologia,CCFo/CCS,22.28226938548042,0.8379236,0.009264996321109088
4561,"Promoção, sensibilização a importância do aleitamento materno: alinhado as metas do desenvolvimento sustentável.",Concluído,Departamento de Educação Integrada em Saúde,DEIS/CCS,18.686637259669574,0.845398,0.009139509854085431
305,"Avaliação do consumo alimentar, estilo de vida e composição corporal em mulheres pós-menopausadas",Concluído,Departamento de Educação Integrada em Saúde,DEIS/CCS,18.36347416247412,0.84611857,0.009128981301201279
4899,RISE - Robótica Interativa para Simulação e Educação,Concluído,Departamento de Engenharia Elétrica,DEE/CT,13.36539823766596,0.85180974,0.009036600120992135
454,PROJETO PARTO ADEQUADO HUCAM,Ativo,Setor de Cuidados Especializados,STESP/DGC/GAS/SUP/HUCAM,22.15267463053676,0.83627075,0.009022494887525562
5133,"Alimentação em Cena: Arte, Cultura e Promoção da Saúde",Ativo,Departamento de Educação Integrada em Saúde,DEIS/CCS,18.591331902543608,0.8453084,0.00898224043715847
2383,Saúde em Cena,Ativo,Departamento de Ciências da Saúde,DCS/CEUNES,12.671764275700625,0.85237914,0.008914269795946794
5007,Núcleo de Apoio à Comunidade Internacional - NACI,Ativo,Secretaria de Relações Internacionais,SRI,19.3386998466898,0.8433657,0.008890058633445922
4027,Criminologia Brasileira,Concluído,Departamento de Serviço Social,DSS/CCJE,22.509091786772764,0.8317699,0.00888542654563519
3272,PROJETO INFORMA-SUS: INFORMAÇÃO E EDUCAÇÃO EM SAÚDE,Concluído,Departamento de Farmácia e Nutrição,DFN/CCENS,11.879965466271162,0.85278636,0.00879216811124275
4871,VI SARAU VIRTUAL MANDE NOTÍCIAS: poesias para Carolina.,Concluído,Coordenação do Curso de Artes Plásticas,CCAP/CAr,15.470431406316207,0.8490507,0.008711262282690854
1678,Fisio Mulher UFES: construção de mídias sociais para disponibilização de conteúdo relacionado à disciplina de Fisioterapia na Saúde da Mulher,Concluído,Departamento de Educação Integrada em Saúde,DEIS/CCS,16.661593525477876,0.84738815,0.008708979444644788
1887,REVISTA EDUCAÇÃO ESPECIAL EM DEBATE,Concluído,Departamento de Teorias de Ensino e Práticas Educacionais,DTEPE/CE,9.780489980437356,0.85439986,0.008650621424344052
1642,Café com Saberes LGBTQIA+,Concluído,Colegiado do Curso de Geologia,CCG/CCENS,11.001732787231866,0.85328305,0.008641911326475085
3817,A CONSTITUIÇÃO DA DOCÊNCIA E A (INTER)CONEXÃO DE SABERES COM CRIANÇAS DA EDUCAÇÃO INFANTIL DA/NA CONTEMPORANEIDADE,Ativo,"Departamento de Linguagens, Cultura e Educação",DLCE/CE,7.196095111050953,0.85579413,0.00860491510898015
5036,Tecnologias digitais e metodologias ativas de aprendizagem na divulgação e no ensino de Paleontologia,Ativo,Departamento de Ciências Biológicas,DCB/CCHN,7.340554409159401,0.8556601,0.00859417714598141
4411,Curso de Educação em Direitos Humanos: construindo a rede de educadores em direitos humanos no Espírito Santo”,Concluído,Centro de Ciências da Saúde,CCS,21.5542851123204,0.8354891,0.00858961073081021
4040,PROMOVE SUS ( Prevenção de Doenças e Promoção da Saúde),Inadimplente,Departamento de Ciências da Saúde,DCS/CEUNES,11.72200124090167,0.8526016,0.008575581395348838
604,PROVER - Incubadora de Ações Coletivas,Concluído,Departamento de Computação e Eletrônica,DCE/CEUNES,7.404852283001695,0.8555202,0.008564652738565782
193,Complementação curricular em Ciências para alunos com altas habilidades - Médio,Concluído,Departamento de Ciências Biológicas,DCB/CCHN,10.569667346665586,0.8534485,0.008535655709302594
1959,Liga Acadêmica de Fisioterapia na Saúde da Mulher da Universidade Federal do Espírito Santo,Ativo,Departamento de Educação Integrada em Saúde,DEIS/CCS,17.18679549281836,0.8461067,0.008531746031746033
4727,CURSO DE EXTENSÃO - PROMOÇÃO DA PARENTALIDADE POSITIVA: FORMAÇÃO PROFISSIONAL E ESTRATÉGIAS PARA O TRABALHO COM FAMÍLIAS,Concluído,Departamento de Psicologia,DP/CCHN,13.344274232376328,0.85112673,0.008503575950449989
